FIPS,beta,gamma,SUSCEPTIBLE,INFECTED,RECOVERED,US
1001,4.091203146135219e-05,2.340640261490823e-05,0.9987828670640247,0.0005548694266945891,0.0006622635092806387,1
1003,2.207805006661812e-05,2.6188456266311788e-05,0.9990324054579499,0.00024637823987385435,0.0007212163021761918,1
1005,7.523061075681995e-05,6.855333761272348e-05,0.997650490156364,0.0010127197601879608,0.0013367900834481083,1
1007,3.5085928628841914e-05,6.18297483529242e-05,0.9979905331785299,0.0003125837277842279,0.0016968830936858086,1
1009,1.6058026295635673e-05,2.394451258284136e-05,0.9992390966001453,0.00017293259087607652,0.0005879708089786602,1
1011,7.071435642864215e-05,6.0923137846214775e-05,0.9978219978219979,0.00099000099000099,0.001188001188001188,1
1013,0.0005766292530998415,5.537448976363004e-05,0.9908473879062114,0.007507198683669272,0.0016454134101192926,1
1015,2.200607367633467e-05,2.031329877815508e-05,0.9989084987456538,0.0002904801725276176,0.0008010210818185819,1
1017,6.873501791406404e-05,0.00019430860833398873,0.9905575269140554,0.0008720755397846876,0.00857039754615986,1
1019,2.7266976419518793e-05,1.1745774457638863e-05,0.9991601771262788,0.00030539013589861045,0.0005344327378225683,1
1021,2.4116065801489407e-05,3.289678719587786e-05,0.9985594670027911,0.0002926082650580715,0.001147924732150896,1
1023,0.00020425995483585446,9.165510793916545e-05,0.9951544999602828,0.0023035983795376917,0.0025419016601795218,1
1025,8.466683600033868e-05,1.6282083846218974e-05,0.9977986622639912,0.001143002286004572,0.0010583354500042334,1
1027,3.777861730260673e-05,2.9060474848159023e-05,0.9980355119002644,0.0005289006422364941,0.0014355874574990555,1
1029,3.0426847026326624e-05,5.10477393252572e-05,0.9991281019450033,6.70690811535882e-05,0.0008048289738430583,1
1031,8.05144189042397e-05,8.229896273914463e-05,0.9972106530128768,0.0009743609338580872,0.0018149860532650644,1
1033,5.3014453550287446e-05,1.94949960522633e-05,0.9988414402346083,0.0007422023497040242,0.00041635741568762333,1
1035,5.5583049007175074e-05,2.5498658133115746e-05,0.9989226816938759,0.00033148255573050466,0.0007458357503936355,1
1037,1.3397462520598599e-05,7.935420108354557e-05,0.9970927506330302,0.00018756447528838038,0.0027196848916815155,1
1039,3.663102532167824e-05,3.73725440528863e-05,0.9986504359092013,0.0004588517908715485,0.0008907122999271235,1
1041,0.00014522218995062446,3.9098281909783506e-05,0.9972407783909382,0.0019604995643334303,0.0007987220447284345,1
1043,1.3643123183759227e-05,7.3462970989472765e-06,0.9992479228344953,0.0001551905262152612,0.0005968866392894661,1
1045,2.9052538610823814e-05,2.3465511954896153e-05,0.9991255185878142,0.00036606198649638007,0.0005084194256894167,1
1047,0.00013442305624260673,3.722484634410648e-05,0.9972577696526508,0.001855038176147973,0.0008871921712012044,1
1049,8.090437103343847e-05,3.764780798327146e-05,0.9980143470417966,0.0010068099506383454,0.000978843007565058,1
1051,5.3653447981662836e-05,3.8836165373864395e-05,0.9983376226772894,0.0006895787412725191,0.0009727985814380179,1
1053,2.729779160865886e-05,2.939762173240185e-05,0.9990172795020883,0.0003002757076952475,0.0006824447902164715,1
1055,3.4223804122501666e-05,3.459988988208959e-05,0.9983377009426213,0.0004400203387178785,0.0012222787186607737,1
1057,1.314474998685525e-05,2.933227726567063e-05,0.9995706048337627,0.000122684333210649,0.0003067108330266225,1
1059,0.0004190694835424126,5.396045189425714e-05,0.9931126841400421,0.005580001275428863,0.001307314584529048,1
1061,1.9032393133112558e-05,1.4640302410086583e-05,0.9995051577785391,0.00019032393133112558,0.0003045182901298009,1
1063,0.00022896595452383888,0.00025606251718938197,0.9913697447910246,0.0029589446430773026,0.005671310565898163,1
